ADM1_NAME,ADM2_NAME,year,month,mean
Haryana,Karnal,2018.0,1.0,23.229852375807692
Haryana,Kurukshetra,2018.0,1.0,24.952475423181504
Haryana,Mahendragarh,2018.0,1.0,3.701800576985998
Haryana,Sonepat,2018.0,1.0,17.67372098154842
Haryana,Kaithal,2018.0,1.0,16.566654653009806
Haryana,Panipat,2018.0,1.0,21.60368967058333
Haryana,Rewari,2018.0,1.0,9.980238969859792
Haryana,Yamuna Nagar,2018.0,1.0,35.61843918785423
Rajasthan,Bharatpur,2018.0,1.0,8.235626561380876
Rajasthan,Dhaulpur,2018.0,1.0,6.999577971334427
Jharkhand,Purba Singhbhum,2018.0,1.0,6.794183145648557
Uttar Pradesh,Gorakhpur,2018.0,1.0,7.6500802787898445
Uttar Pradesh,Maharajganj,2018.0,1.0,7.412696045955072
Rajasthan,Kota,2018.0,1.0,1.8787625112613542
Rajasthan,Baran,2018.0,1.0,4.524068558366756
Meghalaya,East Khasi Hills,2018.0,1.0,7.9763739509809675
Meghalaya,West Garo Hills,2018.0,1.0,6.115765630114748
Meghalaya,Ri-Bhoi,2018.0,1.0,5.882874387232232
Meghalaya,South Garo Hills,2018.0,1.0,4.686857783247877
Punjab,Patiala,2018.0,1.0,21.85192294875974
Punjab,Rupnagar,2018.0,1.0,30.860609319648614
Punjab,Fatehgarh Sahib,2018.0,1.0,26.40185778201394
West Bengal,Dakshin Dinajpur,2018.0,1.0,5.287083405242309
West Bengal,Uttar Dinajpur,2018.0,1.0,2.9582778991022813
Haryana,Ambala,2018.0,1.0,32.373016345545736
Haryana,Panchkula,2018.0,1.0,36.483261894030946
Uttar Pradesh,Deoria,2018.0,1.0,7.791946586293152
Uttar Pradesh,Kushinagar,2018.0,1.0,8.19995680589902
Punjab,Bathinda,2018.0,1.0,10.349411432079288
Punjab,Hoshiarpur,2018.0,1.0,28.13892476626726
Punjab,Mansa,2018.0,1.0,9.60997533408411
Punjab,Muktsar,2018.0,1.0,4.499769632375326
Punjab,Nawan Shehar,2018.0,1.0,25.747849905073487
Tripura,North Tripura,2018.0,1.0,9.911316200828704
Tripura,South Tripura,2018.0,1.0,8.39072855871172
Tripura,Dhalai,2018.0,1.0,9.014741212297764
Uttar Pradesh,Hamirpur,2018.0,1.0,11.307116574285857
Uttar Pradesh,Mahoba,2018.0,1.0,12.166621355229815
Punjab,Faridkot,2018.0,1.0,13.122346329056631
Punjab,Moga,2018.0,1.0,19.84867717434517
Rajasthan,Jaipur,2018.0,1.0,1.3605385436354425
Rajasthan,Udaipur,2018.0,1.0,0.0
Rajasthan,Dausa,2018.0,1.0,5.587886025938705
Rajasthan,Rajsamand,2018.0,1.0,0.006127511750741426
Uttar Pradesh,Bahraich,2018.0,1.0,6.310923117043929
Uttar Pradesh,Faizabad,2018.0,1.0,7.97644217037209
Uttar Pradesh,Ambedkar Nagar,2018.0,1.0,7.602156680906063
Uttar Pradesh,Sant Ravi Das Nagar,2018.0,1.0,0.4978272227882574
Uttar Pradesh,Shravasti,2018.0,1.0,7.068417636017124
Uttarakhand,Naini Tal,2018.0,1.0,20.141727380911874
Uttarakhand,Udham Singh Nagar,2018.0,1.0,16.168565466826145
Manipur,East Imphal,2018.0,1.0,7.353861221667821
Manipur,West Imphal,2018.0,1.0,7.187335785618503
Rajasthan,Sawai Madhopur,2018.0,1.0,6.135098649211975
Rajasthan,Karauli,2018.0,1.0,7.303751893767982
Uttar Pradesh,Aligarh,2018.0,1.0,11.292313194449168
Uttar Pradesh,Allahabad,2018.0,1.0,3.4585030244265016
Uttar Pradesh,Banda,2018.0,1.0,8.768277377838162
Uttar Pradesh,Gonda,2018.0,1.0,8.752588508051153
Uttar Pradesh,Mathura,2018.0,1.0,9.234189122353358
Uttar Pradesh,Moradabad,2018.0,1.0,14.055339252558312
Uttar Pradesh,Varanasi,2018.0,1.0,3.2095283429376935
Uttar Pradesh,Balrampur,2018.0,1.0,8.299801897362556
Uttar Pradesh,Chandauli,2018.0,1.0,6.202735911465675
Uttar Pradesh,Chitrakoot,2018.0,1.0,7.293245912487574
Uttar Pradesh,Hathras,2018.0,1.0,8.082427084959447
Uttar Pradesh,Jyotiba Phule Nagar,2018.0,1.0,15.173434871922245
Uttar Pradesh,Kaushambi,2018.0,1.0,7.113612317020699
Gujarat,Bharuch,2018.0,1.0,0.0
Gujarat,Junagadh,2018.0,1.0,0.0
Gujarat,Kheda,2018.0,1.0,0.0
Gujarat,Anand,2018.0,1.0,0.0
Gujarat,Dahod,2018.0,1.0,0.04235547121374686
Gujarat,Narmada,2018.0,1.0,0.0
Gujarat,Panch Mahals,2018.0,1.0,0.0
Gujarat,Porbandar,2018.0,1.0,0.0
Haryana,Hisar,2018.0,1.0,4.674446152046214
Haryana,Rohtak,2018.0,1.0,12.94422244700328
Haryana,Fatehabad,2018.0,1.0,8.362243964165387
Haryana,Jhajjar,2018.0,1.0,11.492689203556058
Maharashtra,Nandurbar,2018.0,1.0,1.7618813931235566
Nagaland,Kohima,2018.0,1.0,12.100315875529407
Nagaland,Dimapur,2018.0,1.0,13.55893041268637
Rajasthan,Ganganagar,2018.0,1.0,0.24396612377833643
Rajasthan,Hanumangarh,2018.0,1.0,0.0
Chhattisgarh,Bilaspur,2018.0,1.0,12.284307156294217
Chhattisgarh,Jashpur,2018.0,1.0,10.54053646475807
Chhattisgarh,Kawardha,2018.0,1.0,12.283999570827056
Chhattisgarh,Korba,2018.0,1.0,12.923487299822888
Chhattisgarh,Koriya,2018.0,1.0,14.677213593087327
Chhattisgarh,Surguja,2018.0,1.0,11.571610090605512
Madhya Pradesh,Hoshangabad,2018.0,1.0,13.625724961882103
Madhya Pradesh,Jabalpur,2018.0,1.0,12.817902540803455
Madhya Pradesh,Mandla,2018.0,1.0,16.075219883333215
Madhya Pradesh,Mandsaur,2018.0,1.0,7.195626931553644
Madhya Pradesh,Morena,2018.0,1.0,6.999979015555461
Madhya Pradesh,Rajgarh,2018.0,1.0,6.274931094092061
Madhya Pradesh,West Nimar,2018.0,1.0,2.4244768777458447
Madhya Pradesh,Barwani,2018.0,1.0,3.091045381311526
Madhya Pradesh,Dindori,2018.0,1.0,17.031950061622027
Madhya Pradesh,Harda,2018.0,1.0,7.470400463454698
Madhya Pradesh,Katni,2018.0,1.0,13.041925189989138
Madhya Pradesh,Neemuch,2018.0,1.0,4.938435798728817
Madhya Pradesh,Sheopur,2018.0,1.0,6.026933191000275
Madhya Pradesh,Umaria,2018.0,1.0,14.835548651180131
Uttar Pradesh,Basti,2018.0,1.0,8.887532258220006
Uttar Pradesh,Bulandshahr,2018.0,1.0,12.779752959782272
Uttar Pradesh,Etawah,2018.0,1.0,11.155297853189436
Uttar Pradesh,Farrukhabad,2018.0,1.0,11.41837485050571
Uttar Pradesh,Meerut,2018.0,1.0,16.069114010881105
Uttar Pradesh,Auraiya,2018.0,1.0,12.119878017122971
Uttar Pradesh,Baghpat,2018.0,1.0,17.703869424165262
Uttar Pradesh,Gautam Buddha Nagar,2018.0,1.0,13.154619911396347
Uttar Pradesh,Kannauj,2018.0,1.0,12.11136967700182
Uttar Pradesh,Sant Kabir Nagar,2018.0,1.0,7.691401745480123
Uttarakhand,Pithoragarh,2018.0,1.0,13.129682909990457
Uttarakhand,Almora,2018.0,1.0,19.033154447826277
Uttarakhand,Bageshwar,2018.0,1.0,14.957033150839322
Uttarakhand,Chamoli,2018.0,1.0,21.94105204256809
Uttarakhand,Champawat,2018.0,1.0,14.049460462833018
Uttarakhand,Rudra Prayag,2018.0,1.0,22.557724169164434
Mizoram,Aizawl,2018.0,1.0,10.190485905307742
Mizoram,Lunglei,2018.0,1.0,7.208760559500877
Mizoram,Champhai,2018.0,1.0,9.01536494707601
Mizoram,Kolasib,2018.0,1.0,9.24810463567941
Mizoram,Mamit,2018.0,1.0,10.351371438147787
Mizoram,Saiha,2018.0,1.0,6.375470427380731
Mizoram,Serchhip,2018.0,1.0,9.351116245075481
Bihar,Bhagalpur,2018.0,1.0,1.2418689767045425
Bihar,Munger,2018.0,1.0,0.0
Bihar,Rohtas,2018.0,1.0,4.447545820875231
Bihar,Saharsa,2018.0,1.0,0.39341104147330425
Bihar,Sitamarhi,2018.0,1.0,8.070608017425931
Bihar,Banka,2018.0,1.0,0.48150804851260115
Bihar,Bhabua,2018.0,1.0,5.834355355152598
Bihar,Bhojpur,2018.0,1.0,3.3758890953252
Bihar,Buxar,2018.0,1.0,2.654625691577752
Bihar,Jamui,2018.0,1.0,4.722146996773382
Bihar,Lakhisarai,2018.0,1.0,0.7698631466714431
Bihar,Sheikhpura,2018.0,1.0,0.24011259734923032
Bihar,Sheohar,2018.0,1.0,8.364146121210851
Bihar,Supaul,2018.0,1.0,8.081859516509587
Jharkhand,Bokaro,2018.0,1.0,8.647640751860994
Jharkhand,Chatra,2018.0,1.0,6.650883908405022
Jharkhand,Garhwa,2018.0,1.0,7.2005276204667945
Jharkhand,Giridih,2018.0,1.0,5.137957322453268
Jharkhand,Hazaribag,2018.0,1.0,8.07454904857353
Jharkhand,Koderma,2018.0,1.0,5.612831819790723
Jharkhand,Pakur,2018.0,1.0,3.212173466796133
Jharkhand,Sahibganj,2018.0,1.0,1.119998268191045
Gujarat,Banas Kantha,2018.0,1.0,0.0030683157089878912
Gujarat,Mahesana,2018.0,1.0,0.0
Gujarat,Patan,2018.0,1.0,0.0
Jharkhand,Dumka,2018.0,1.0,2.3226032335623694
Jharkhand,Gumla,2018.0,1.0,10.093239575410541
Jharkhand,Jamtara,2018.0,1.0,6.551926654680287
Jharkhand,Latehar,2018.0,1.0,8.644173859695497
Jharkhand,Palamu,2018.0,1.0,5.740357074906323
Jharkhand,Pashchim Singhbhum,2018.0,1.0,8.639120106041473
Jharkhand,Saraikela Kharsawan,2018.0,1.0,7.254045123648036
Jharkhand,Simdega,2018.0,1.0,9.643669482868187
West Bengal,West Midnapore,2018.0,1.0,4.866860817138449
Madhya Pradesh,East Nimar,2018.0,1.0,5.476542066957329
Madhya Pradesh,Guna,2018.0,1.0,6.707927475732963
Madhya Pradesh,Shahdol,2018.0,1.0,15.238251181430416
Madhya Pradesh,Anuppur,2018.0,1.0,16.05144211674947
Madhya Pradesh,Ashoknagar,2018.0,1.0,6.664255345711998
Andaman and Nicobar,Andaman Islands,2018.0,1.0,128.71017951541202
Andaman and Nicobar,Nicobar Islands,2018.0,1.0,202.90771302115706
Assam,Barpeta,2018.0,1.0,5.393975771136417
Assam,Cachar,2018.0,1.0,7.975158977096165
Assam,Darrang,2018.0,1.0,5.397137064423568
Assam,Dhuburi,2018.0,1.0,6.4783322168503386
Assam,Dibrugarh,2018.0,1.0,23.22629669452504
Assam,Goalpara,2018.0,1.0,5.8680156049319665
Assam,Golaghat,2018.0,1.0,18.3360062999754
Assam,Kamrup,2018.0,1.0,2.234796043955731
Assam,Karbi Anglong,2018.0,1.0,13.425101889253469
Assam,Karimganj,2018.0,1.0,8.385856827102474
Assam,Nagaon,2018.0,1.0,10.110192704699315
Assam,Nalbari,2018.0,1.0,4.692107953265585
Assam,North Cachar Hills,2018.0,1.0,11.341352617103766
Assam,Sibsagar,2018.0,1.0,21.560849285625785
Assam,Sonitpur,2018.0,1.0,12.33496326879958
Assam,Bongaigaon,2018.0,1.0,7.159386587186253
Assam,Dhemaji,2018.0,1.0,23.47315750320294
Assam,Hailakandi,2018.0,1.0,8.623547275010615
Assam,Jorhat,2018.0,1.0,21.586646133206955
Assam,Kokrajhar,2018.0,1.0,7.340574352377451
Assam,Lakhimpur,2018.0,1.0,24.170242166788267
Assam,Marigaon,2018.0,1.0,6.211706751992524
Assam,Tinsukia,2018.0,1.0,24.622294874354758
Delhi,Delhi,2018.0,1.0,11.407848156997572
Gujarat,Ahmadabad,2018.0,1.0,0.020790445460542435
Gujarat,Amreli,2018.0,1.0,0.0
Gujarat,Bhavnagar,2018.0,1.0,0.0
Gujarat,Gandhinagar,2018.0,1.0,0.0
Gujarat,Jamnagar,2018.0,1.0,0.0
Gujarat,Kachchh,2018.0,1.0,0.0
Gujarat,Rajkot,2018.0,1.0,0.0
Gujarat,Sabar Kantha,2018.0,1.0,0.035017692310473796
Gujarat,Surendranagar,2018.0,1.0,0.014398053756106656
Gujarat,Vadodara,2018.0,1.0,9.742462253098565E-4
Haryana,Bhiwani,2018.0,1.0,2.867603275106023
Haryana,Gurgaon,2018.0,1.0,11.06393222148514
Haryana,Jind,2018.0,1.0,12.120322486022486
Haryana,Sirsa,2018.0,1.0,2.3362957788475485
Haryana,Faridabad,2018.0,1.0,11.524941286850881
Himachal Pradesh,Bilaspur,2018.0,1.0,26.059836123529422
Himachal Pradesh,Chamba,2018.0,1.0,25.06945172370551
Himachal Pradesh,Hamirpur,2018.0,1.0,25.70725819658633
Himachal Pradesh,Kangra,2018.0,1.0,33.27164814087444
Himachal Pradesh,Kinnaur,2018.0,1.0,18.146281948708157
Himachal Pradesh,Kullu,2018.0,1.0,20.345874985294298
Himachal Pradesh,Lahul and Spiti,2018.0,1.0,18.95994775146811
Himachal Pradesh,Mandi,2018.0,1.0,22.401691227659995
Himachal Pradesh,Shimla,2018.0,1.0,25.109131994140792
Himachal Pradesh,Sirmaur,2018.0,1.0,40.15553493527358
Himachal Pradesh,Solan,2018.0,1.0,33.06376689024039
Himachal Pradesh,Una,2018.0,1.0,27.15365898636374
Manipur,Bishnupur,2018.0,1.0,7.410717800690022
Manipur,Chandel,2018.0,1.0,8.369626634192203
Manipur,Churachandpur,2018.0,1.0,8.161307511013334
Manipur,Senapati,2018.0,1.0,8.119818738202534
Manipur,Tamenglong,2018.0,1.0,8.864193221100136
Manipur,Thoubal,2018.0,1.0,7.072411438010041
Manipur,Ukhrul,2018.0,1.0,8.709520954954105
Meghalaya,East Garo Hills,2018.0,1.0,5.576569115630898
Meghalaya,Jaintia Hills,2018.0,1.0,8.6181084706559
Meghalaya,West Khasi Hills,2018.0,1.0,4.914519390478339
Mizoram,Lawngtlai,2018.0,1.0,6.353549335951766
Nagaland,Mokokchung,2018.0,1.0,19.96066556371147
Nagaland,Mon,2018.0,1.0,18.590421998608214
Nagaland,Phek,2018.0,1.0,10.05507302483743
Nagaland,Tuensang,2018.0,1.0,15.41970891587308
Nagaland,Wokha,2018.0,1.0,18.14300995000501
Nagaland,Zunheboto,2018.0,1.0,15.831435969675006
Orissa,Sundargarh,2018.0,1.0,7.821102722663877
Punjab,Amritsar,2018.0,1.0,20.610667049698066
Punjab,Firozpur,2018.0,1.0,7.645970977645499
Punjab,Gurdaspur,2018.0,1.0,35.151304247364344
Punjab,Jalandhar,2018.0,1.0,23.041120702099192
Punjab,Kapurthala,2018.0,1.0,21.127066019822244
Punjab,Ludhiana,2018.0,1.0,21.460977956505353
Punjab,Sangrur,2018.0,1.0,15.714240536905656
Rajasthan,Ajmer,2018.0,1.0,3.1481304877670113
Rajasthan,Alwar,2018.0,1.0,6.13398176629991
Rajasthan,Banswara,2018.0,1.0,0.612359805256977
Rajasthan,Barmer,2018.0,1.0,0.0
Rajasthan,Bhilwara,2018.0,1.0,0.021342115169474807
Rajasthan,Bikaner,2018.0,1.0,0.0807252505282765
Rajasthan,Bundi,2018.0,1.0,0.2569798883292772
Rajasthan,Chittaurgarh,2018.0,1.0,0.8894973631081126
Rajasthan,Churu,2018.0,1.0,1.2243185621407058
Rajasthan,Dungarpur,2018.0,1.0,0.0
Rajasthan,Jaisalmer,2018.0,1.0,0.0
Rajasthan,Jalor,2018.0,1.0,0.0
Rajasthan,Jhalawar,2018.0,1.0,5.134026162396102
Rajasthan,Jhunjhunun,2018.0,1.0,0.3129247176422959
Rajasthan,Jodhpur,2018.0,1.0,0.0
Rajasthan,Nagaur,2018.0,1.0,0.11606030692839803
Rajasthan,Pali,2018.0,1.0,0.019659590768601007
Rajasthan,Sikar,2018.0,1.0,3.0550451811801973
Rajasthan,Sirohi,2018.0,1.0,0.0
Rajasthan,Tonk,2018.0,1.0,4.309210428841309
Sikkim,East,2018.0,1.0,6.928588773284929
Sikkim,North Sikkim,2018.0,1.0,6.433205644436249
Sikkim,South Sikkim,2018.0,1.0,7.563892757344361
Sikkim,West Sikkim,2018.0,1.0,7.469656767291755
Tripura,West Tripura,2018.0,1.0,7.52303660874874
West Bengal,Bankura,2018.0,1.0,5.318792739012793
West Bengal,Barddhaman,2018.0,1.0,4.265519763345077
West Bengal,Birbhum,2018.0,1.0,5.751338422862948
West Bengal,Darjiling,2018.0,1.0,3.8930568357223962
West Bengal,Haora,2018.0,1.0,6.052499257359781
West Bengal,Hugli,2018.0,1.0,5.501376847283319
West Bengal,Jalpaiguri,2018.0,1.0,5.616466634453002
West Bengal,Kochbihar,2018.0,1.0,2.567120041052935
West Bengal,Maldah,2018.0,1.0,1.6682764969713024
West Bengal,Murshidabad,2018.0,1.0,6.109923422658151
West Bengal,Nadia,2018.0,1.0,6.244159620694826
West Bengal,Puruliya,2018.0,1.0,7.115176311361315
West Bengal,Kolkata,2018.0,1.0,6.096266730158938
West Bengal,North 24 Parganas,2018.0,1.0,4.622473178827046
West Bengal,South 24 Parganas,2018.0,1.0,6.835318453308715
Arunachal Pradesh,East Siang,2018.0,1.0,25.82856238414617
Arunachal Pradesh,Lohit,2018.0,1.0,21.59684117123033
Arunachal Pradesh,Lower Subansiri,2018.0,1.0,22.7350886968466
Arunachal Pradesh,Tirap,2018.0,1.0,18.390944315245726
Arunachal Pradesh,West Siang,2018.0,1.0,23.259196170150382
Arunachal Pradesh,Changlang,2018.0,1.0,24.529677315945374
Arunachal Pradesh,Lower Dibang Valley,2018.0,1.0,24.37126177876482
Arunachal Pradesh,Papum Pare,2018.0,1.0,22.839776782915866
Bihar,Aurangabad,2018.0,1.0,4.4665984885889545
Bihar,Begusarai,2018.0,1.0,0.0
Bihar,Darbhanga,2018.0,1.0,6.5554107936474395
Bihar,Gaya,2018.0,1.0,2.980011707383048
Bihar,Gopalganj,2018.0,1.0,8.064772130946022
Bihar,Jehanabad,2018.0,1.0,0.010659969194479644
Bihar,Katihar,2018.0,1.0,0.07531819132402469
Bihar,Khagaria,2018.0,1.0,0.0
Bihar,Madhubani,2018.0,1.0,8.151627253374272
Bihar,Madhepura,2018.0,1.0,2.5580844315636133
Bihar,Muzaffarpur,2018.0,1.0,8.347967668238848
Bihar,Nalanda,2018.0,1.0,0.2466108642220274
Bihar,Nawada,2018.0,1.0,2.1062172393221967
Bihar,Pashchim Champaran,2018.0,1.0,8.600588379736376
Bihar,Patna,2018.0,1.0,0.042442680020134085
Bihar,Purba Champaran,2018.0,1.0,8.023074944087666
Bihar,Purnia,2018.0,1.0,2.319560966438878
Bihar,Samastipur,2018.0,1.0,1.7672253911507647
Bihar,Saran,2018.0,1.0,3.4949190499899276
Bihar,Siwan,2018.0,1.0,7.75845074454575
Bihar,Vaishali,2018.0,1.0,1.8602761535371621
Bihar,Araria,2018.0,1.0,8.062782878888951
Bihar,Kishanganj,2018.0,1.0,7.045135056241667
Chandigarh,Chandigarh,2018.0,1.0,29.418103141413983
Chhattisgarh,Raigarh,2018.0,1.0,9.687327111033754
Jharkhand,Deoghar,2018.0,1.0,3.063195046164756
Jharkhand,Godda,2018.0,1.0,0.5202159807126111
Jharkhand,Lohardaga,2018.0,1.0,9.472979806855287
Jharkhand,Ranchi,2018.0,1.0,8.765429141860382
Jharkhand,Dhanbad,2018.0,1.0,7.746711638585506
Madhya Pradesh,Balaghat,2018.0,1.0,12.81227557594286
Madhya Pradesh,Betul,2018.0,1.0,14.26149283982203
Madhya Pradesh,Bhind,2018.0,1.0,8.759641876526402
Madhya Pradesh,Bhopal,2018.0,1.0,6.208547925162704
Madhya Pradesh,Chhatarpur,2018.0,1.0,10.267962510807578
Madhya Pradesh,Chhindwara,2018.0,1.0,15.808212838976688
Madhya Pradesh,Damoh,2018.0,1.0,11.280828099884603
Madhya Pradesh,Datia,2018.0,1.0,7.705642312087384
Madhya Pradesh,Dewas,2018.0,1.0,5.36529874848491
Madhya Pradesh,Dhar,2018.0,1.0,0.582496545171296
Madhya Pradesh,Gwalior,2018.0,1.0,6.504213958420138
Madhya Pradesh,Indore,2018.0,1.0,1.249047302127
Madhya Pradesh,Jhabua,2018.0,1.0,0.4201110752568264
Madhya Pradesh,Narsinghpur,2018.0,1.0,12.353793107814845
Madhya Pradesh,Panna,2018.0,1.0,12.58169234275921
Madhya Pradesh,Raisen,2018.0,1.0,8.146113004127352
Madhya Pradesh,Ratlam,2018.0,1.0,2.9950179116870426
Madhya Pradesh,Rewa,2018.0,1.0,8.431468423917336
Madhya Pradesh,Sagar,2018.0,1.0,8.397493779064165
Madhya Pradesh,Satna,2018.0,1.0,13.129693578954408
Madhya Pradesh,Sehore,2018.0,1.0,8.081964452558543
Madhya Pradesh,Seoni,2018.0,1.0,12.536829466442148
Madhya Pradesh,Shajapur,2018.0,1.0,6.781589536494004
Madhya Pradesh,Shivpuri,2018.0,1.0,6.287925593490857
Madhya Pradesh,Sidhi,2018.0,1.0,11.845819492158562
Madhya Pradesh,Tikamgarh,2018.0,1.0,10.268333181693048
Madhya Pradesh,Ujjain,2018.0,1.0,3.8815710879888163
Madhya Pradesh,Vidisha,2018.0,1.0,6.715485743263627
Uttar Pradesh,Agra,2018.0,1.0,6.807261621738699
Uttar Pradesh,Azamgarh,2018.0,1.0,4.82005766921248
Uttar Pradesh,Ballia,2018.0,1.0,4.813855514743896
Uttar Pradesh,Bara Banki,2018.0,1.0,8.270416587394475
Uttar Pradesh,Bareilly,2018.0,1.0,12.521967140288256
Uttar Pradesh,Bijnor,2018.0,1.0,22.30887607301444
Uttar Pradesh,Etah,2018.0,1.0,9.55789714445562
Uttar Pradesh,Fatehpur,2018.0,1.0,8.176848439865141
Uttar Pradesh,Ghaziabad,2018.0,1.0,13.47889354930385
Uttar Pradesh,Ghazipur,2018.0,1.0,5.586488630060268
Uttar Pradesh,Hardoi,2018.0,1.0,10.776690872573155
Uttar Pradesh,Jalaun,2018.0,1.0,9.812417626116812
Uttar Pradesh,Jaunpur,2018.0,1.0,2.10710660937564
Uttar Pradesh,Jhansi,2018.0,1.0,8.700846066569131
Uttar Pradesh,Kanpur,2018.0,1.0,7.689355738842235
Uttar Pradesh,Lakhimpur Kheri,2018.0,1.0,10.451237459102435
Uttar Pradesh,Lalitpur,2018.0,1.0,8.037075182603592
Uttar Pradesh,Lucknow,2018.0,1.0,8.01605455945833
Uttar Pradesh,Mainpuri,2018.0,1.0,9.198833775139686
Uttar Pradesh,Mirzapur,2018.0,1.0,5.0637403315192575
Uttar Pradesh,Muzaffarnagar,2018.0,1.0,22.85957467692337
Uttar Pradesh,Pilibhit,2018.0,1.0,12.782586594201797
Uttar Pradesh,Pratapgarh,2018.0,1.0,6.716248391232323
Uttar Pradesh,Rae Bareli,2018.0,1.0,7.3213450203924095
Uttar Pradesh,Rampur,2018.0,1.0,15.119644049381941
Uttar Pradesh,Saharanpur,2018.0,1.0,30.398215444357884
Uttar Pradesh,Shahjahanpur,2018.0,1.0,11.431034673071453
Uttar Pradesh,Sitapur,2018.0,1.0,9.030840117871975
Uttar Pradesh,Sultanpur,2018.0,1.0,7.035604521383103
Uttar Pradesh,Unnao,2018.0,1.0,8.35087927603047
Uttar Pradesh,Badaun,2018.0,1.0,11.81091850901797
Uttar Pradesh,Firozabad,2018.0,1.0,7.599761361799401
Uttar Pradesh,Kanpur Dehat,2018.0,1.0,9.419866571217533
Uttar Pradesh,Mau,2018.0,1.0,5.424509048574977
Uttar Pradesh,Siddharth Nagar,2018.0,1.0,7.729226259302807
Uttar Pradesh,Sonbhadra,2018.0,1.0,8.321418390564098
Uttarakhand,Dehra Dun,2018.0,1.0,33.764940426947916
Uttarakhand,Pauri Garhwal,2018.0,1.0,26.442578186651495
Uttarakhand,Haridwar,2018.0,1.0,28.012462599968654
Uttarakhand,Tehri Garhwal,2018.0,1.0,29.8410279211412
Uttarakhand,Uttarkashi,2018.0,1.0,25.493328981797625
Andhra Pradesh,Adilabad,2018.0,1.0,7.3709039312574705
Andhra Pradesh,Anantapur,2018.0,1.0,0.30206594091373723
Andhra Pradesh,Chittoor,2018.0,1.0,6.650618117682525
Andhra Pradesh,Cuddapah,2018.0,1.0,2.9429969157869538
Andhra Pradesh,East Godavari,2018.0,1.0,1.3788870739277257
Andhra Pradesh,Guntur,2018.0,1.0,0.11446242367251003
Andhra Pradesh,Hyderabad,2018.0,1.0,3.758590514687856
Andhra Pradesh,Karimnagar,2018.0,1.0,4.238141763563547
Andhra Pradesh,Khammam,2018.0,1.0,2.4365227950947186
Andhra Pradesh,Krishna,2018.0,1.0,0.0
Andhra Pradesh,Kurnool,2018.0,1.0,0.32075096835430544
Andhra Pradesh,Mahbubnagar,2018.0,1.0,0.18519189687770582
Andhra Pradesh,Medak,2018.0,1.0,1.8324229862600965
Andhra Pradesh,Nalgonda,2018.0,1.0,1.4685254015200921
Andhra Pradesh,Nellore,2018.0,1.0,4.491399357593153
Andhra Pradesh,Nizamabad,2018.0,1.0,7.508092094443917
Andhra Pradesh,Prakasam,2018.0,1.0,1.5261627041610863
Andhra Pradesh,Rangareddi,2018.0,1.0,0.23924965256478176
Andhra Pradesh,Srikakulam,2018.0,1.0,2.0041231664979406
Andhra Pradesh,Vishakhapatnam,2018.0,1.0,1.4216477078490874
Andhra Pradesh,Vizianagaram,2018.0,1.0,2.024484366523141
Andhra Pradesh,Warangal,2018.0,1.0,2.034157577082229
Andhra Pradesh,West Godavari,2018.0,1.0,0.24463843771401234
Goa,North Goa,2018.0,1.0,0.40501154036827786
Goa,South Goa,2018.0,1.0,1.7361429165779505
Gujarat,Surat,2018.0,1.0,0.0
Gujarat,The Dangs,2018.0,1.0,0.19109017927796268
Gujarat,Valsad,2018.0,1.0,0.0
Gujarat,Navsari,2018.0,1.0,0.0
Karnataka,Belgaum,2018.0,1.0,0.03845110386501069
Karnataka,Bellary,2018.0,1.0,0.25619167881451343
Karnataka,Bidar,2018.0,1.0,0.0314503638239529
Karnataka,Bijapur,2018.0,1.0,0.0
Karnataka,Chikmagalur,2018.0,1.0,3.585579604298113
Karnataka,Dakshin Kannad,2018.0,1.0,2.602315862704617
Karnataka,Dharwad,2018.0,1.0,0.0
Karnataka,Gulbarga,2018.0,1.0,0.0
Karnataka,Hassan,2018.0,1.0,1.1823524092643263
Karnataka,Kodagu,2018.0,1.0,4.747106996300195
Karnataka,Kolar,2018.0,1.0,0.5244710227864613
Karnataka,Mandya,2018.0,1.0,2.532151494206597
Karnataka,Mysore,2018.0,1.0,0.4945343691239744
Karnataka,Raichur,2018.0,1.0,0.0
Karnataka,Shimoga,2018.0,1.0,0.8963612772869383
Karnataka,Tumkur,2018.0,1.0,1.0931257729156418
Karnataka,Uttar Kannand,2018.0,1.0,2.015327495586684
Karnataka,Bagalkot,2018.0,1.0,0.0
Karnataka,Bangalore Rural,2018.0,1.0,1.7251048014486547
Karnataka,Bangalore Urban,2018.0,1.0,0.016572208201730155
Karnataka,Chamrajnagar,2018.0,1.0,6.626786029648869
Karnataka,Chitradurga,2018.0,1.0,0.30338208575537745
Karnataka,Davanagere,2018.0,1.0,0.18181807202518677
Karnataka,Gadag,2018.0,1.0,0.03496415823085914
Karnataka,Haveri,2018.0,1.0,0.03771578917469986
Karnataka,Koppal,2018.0,1.0,0.08908795341946096
Karnataka,Udupi,2018.0,1.0,2.690400663521438
Kerala,Kannur,2018.0,1.0,3.7182579862535423
Kerala,Ernakulam,2018.0,1.0,8.125467475451194
Kerala,Idukki,2018.0,1.0,14.374599070566866
Kerala,Kasaragod,2018.0,1.0,1.6968976628638135
Kerala,Kottayam,2018.0,1.0,8.87013675857636
Kerala,Kozhikode,2018.0,1.0,4.949425636423228
Kerala,Malappuram,2018.0,1.0,6.916931194188544
